ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Dehumidifier Type,Alternate Configuration Type,Dehumidifier Efficiency (Integrated Energy Factor - L/kWh),Dehumidifier Water Removal Capacity (pints/day),Whole-home Dehumidifier Case Volume (cu. ft.),Annual Energy Consumption (kWh/year),Refrigerant Type,Refrigerant with GWP,Refrigerant Charge (ounces),Connected Capable,Connects Using,Connected Features,Date Available on Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2025 Criteria
2409535,Heat Controller Inc.,Comfort Aire,Dehumidifiers,BHD-50B,,847283035165,Portable Dehumidifier,,1.9,49.66,,,,,,,,,02/16/2023 12:00:00 AM,03/01/2023 12:00:00 AM,"United States, Canada",ES_17771_BHD-50B_030120230756743_3314793,No
2350344,Heat Controller Inc.,Comfort Aire,Dehumidifiers,BHD-701-J,,,Portable Dehumidifier,,1.8,50,,,,,,,,,11/25/2019 12:00:00 AM,11/25/2019 12:00:00 AM,"United States, Canada",ES_17771_BHD-701-J_11252019081150_9510344,No
2370558,Heat Controller Inc.,Comfort Aire,Dehumidifiers,BHDP-50A,,,Portable Dehumidifier,,1.9,49.93,,,,,,,,,11/20/2020 12:00:00 AM,12/07/2020 12:00:00 AM,"United States, Canada",ES_17771_BHDP-50A_120720200040594_3429855,No
2409536,Heat Controller Inc.,Comfort Aire,Dehumidifiers,BHDP-50B,,847283035172,Portable Dehumidifier,,1.9,49.66,,,,,,,,,02/16/2023 12:00:00 AM,03/01/2023 12:00:00 AM,"United States, Canada",ES_17771_BHDP-50B_030120230756485_4061951,No
2350345,Heat Controller Inc.,Comfort Aire,Dehumidifiers,BHDP-701-J,,,Portable Dehumidifier,,1.8,50,,,,,,,,,11/25/2019 12:00:00 AM,11/25/2019 12:00:00 AM,"United States, Canada",ES_17771_BHDP-701-J_11252019081139_9499959,No
2393584,H.E. Industrial LTD.,Coolworks,Dehumidifiers,MDUDP-22AEN1-BA7,,674465009047,Portable Dehumidifier,,1.7,22.04,,,,,,,,,02/24/2022 12:00:00 AM,03/07/2022 12:00:00 AM,Canada,ES_1129470_MDUDP-22AEN1-BA7_030620222030953_4032593,No
2393585,H.E. Industrial LTD.,Coolworks,Dehumidifiers,MDUDP-30AEN1-BA9,,674465008507,Portable Dehumidifier,,1.9,30.04,,,,,,,,,02/24/2022 12:00:00 AM,03/07/2022 12:00:00 AM,Canada,ES_1129470_MDUDP-30AEN1-BA9_030620222030719_1130030,No
2393583,H.E. Industrial LTD.,Coolworks,Dehumidifiers,MDUDP-50AEN1-BA9,,674465008514,Portable Dehumidifier,,1.9,49.93,,,,,,,,,02/24/2022 12:00:00 AM,03/07/2022 12:00:00 AM,Canada,ES_1129470_MDUDP-50AEN1-BA9_030620222030446_1711232,No
2357447,H.E. Industrial LTD.,Coolworks,Dehumidifiers,MDUK-22AEN1-BA6,,,Portable Dehumidifier,,1.57,22.11,,,,,,,,,03/31/2020 12:00:00 AM,04/01/2020 12:00:00 AM,Canada,ES_1129470_MDUK-22AEN1-BA6_04012020074846_7326845,No
2357446,H.E. Industrial LTD.,Coolworks,Dehumidifiers,MDUK-35AEN1-BA8,,,Portable Dehumidifier,,1.8,30.37,,,,,,,,,03/31/2020 12:00:00 AM,04/01/2020 12:00:00 AM,Canada,ES_1129470_MDUK-35AEN1-BA8_04012020073823_6703941,No
2357445,H.E. Industrial LTD.,Coolworks,Dehumidifiers,MDUK-50AEN1-BA8,,,Portable Dehumidifier,,1.8,50,,,,,,,,,03/31/2020 12:00:00 AM,04/01/2020 12:00:00 AM,Canada,ES_1129470_MDUK-50AEN1-BA8_04012020071841_5521517,No
2357303,Hisense (Guangdong) Air Conditioning Co. Ltd,fridgemaster,Dehumidifier,FDH3520K,,,Portable Dehumidifier,,1.8,34.88,,,,,,,,,03/28/2020 12:00:00 AM,03/30/2020 12:00:00 AM,"United States, Canada",ES_1115137_FDH3520K_03302020070258_1778907,No
2357304,Hisense (Guangdong) Air Conditioning Co. Ltd,fridgemaster,Dehumidifier,FDH5020KP,,,Portable Dehumidifier,,1.8,49.52,,,,,,,,,03/28/2020 12:00:00 AM,03/30/2020 12:00:00 AM,"United States, Canada",ES_1115137_FDH5020KP_03302020070725_2045055,No
3722091,Hisense (Guangdong) Air Conditioning Co. Ltd,fridgemaster,Dehumidifiers,FMDH35KX,,810088362453,Portable Dehumidifier,,1.8,34.92,,,,,,,,,02/17/2025 12:00:00 AM,02/20/2025 12:00:00 AM,Canada,ES_1115137_FMDH35KX_11012024055794_5423614,No
3998253,Hisense (Guangdong) Air Conditioning Co. Ltd,fridgemaster,Dehumidifiers,FMDH50PJX,,810088362460,Portable Dehumidifier,,1.8,49.65,,,,,,,,,02/17/2025 12:00:00 AM,02/20/2025 12:00:00 AM,Canada,ES_1115137_FMDH50PJX_022020250439973_1151732,No
3419038,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,AHD2524K1W,,810088366383,Portable Dehumidifier,,1.6,24.69,,,,,,,,,03/15/2024 12:00:00 AM,03/21/2024 12:00:00 AM,United States,ES_1115137_AHD2524K1W_032120240524521_6955075,No
3848858,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,AHD3525K1W,",,Hisense.",810088369902,Portable Dehumidifier,,1.8,34.92,,,,,,,,,12/11/2024 12:00:00 AM,12/12/2024 12:00:00 AM,United States,ES_1115137_AHD3525K1W_121220241021247_7247282,No
3419039,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,AHD5024K1W,",,compressor 35Y171N",810088366413,Portable Dehumidifier,,1.8,49.5,,,,,,,,,03/15/2024 12:00:00 AM,03/21/2024 12:00:00 AM,United States,ES_1115137_AHD5024K1W_032120240555135_5894762,No
3419040,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,AHD5024KP1G,",,compressor KSK66E12CZ4GB",810088366406,Portable Dehumidifier,,1.8,49.93,,,,,,,,,03/15/2024 12:00:00 AM,03/21/2024 12:00:00 AM,United States,ES_1115137_AHD5024KP1G_032120240738897_2942066,No
4016309,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH2523KX,,810088361647,Portable Dehumidifier,,1.7,24.82,,315,HFC-32,HFC-32 (GWP:675 | Lower GWP),3.2,No,,,04/22/2025 12:00:00 AM,04/25/2025 12:00:00 AM,Canada,ES_1115137_DH2523KX_120820230626336_4988731,No
2545219,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH2524K1W,,810088364433,Portable Dehumidifier,,1.6,24.73,,,,,,,,,06/25/2023 12:00:00 AM,06/28/2023 12:00:00 AM,"United States, Canada",ES_1115137_DH2524K1W_062820230627329_8338750,No
2732288,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH2524KX-S,,810088365683,Portable Dehumidifier,,1.6,24.96,,,,,,,,,11/01/2023 12:00:00 AM,11/07/2023 12:00:00 AM,Canada,ES_1115137_DH2524KX-S_110720230218119_6417619,No
2345960,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifier,DH3020K1SCA,,,Portable Dehumidifier,,1.6,24.66,,,,,,,,,09/10/2019 12:00:00 AM,09/05/2019 12:00:00 AM,"United States, Canada",ES_1115137_DH3020K1SCA_09062019013451_3691661,No
2345961,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH3020K1W,,819130026824,Portable Dehumidifier,,1.6,24.61,,,,,,,,,08/09/2022 12:00:00 AM,08/10/2022 12:00:00 AM,"United States, Canada",ES_1115137_DH3020K1W_09062019013510_3710243,No
2345417,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifier,DH-30K1SHSE90,,,Portable Dehumidifier,,1.6,24.66,,,,,,,,,08/30/2019 12:00:00 AM,08/26/2019 12:00:00 AM,"United States, Canada",ES_1115137_DH-30K1SHSE90_08262019065117_2277949,No
2345959,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifier,DH-30K1SHTE90,,,Portable Dehumidifier,,1.6,24.66,,,,,,,,,09/10/2019 12:00:00 AM,09/05/2019 12:00:00 AM,"United States, Canada",ES_1115137_DH-30K1SHTE90_09062019012957_3397997,No
2369455,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifier,DH3521K1W,,,Portable Dehumidifier,,1.8,34.88,,,,,,,,,11/12/2020 12:00:00 AM,11/12/2020 12:00:00 AM,"United States, Canada",ES_1115137_DH3521K1W_11122020051054_7854726,No
2839199,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH3523KX,,810088361654,Portable Dehumidifier,,1.8,34.92,,,,,,,,,02/17/2025 12:00:00 AM,02/20/2025 12:00:00 AM,Canada,ES_1115137_DH3523KX_120820230714532_9965201,No
3998252,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH3523MEW,,810088362163,Portable Dehumidifier,,1.8,35.25,,,,,,,,,02/17/2025 12:00:00 AM,02/20/2025 12:00:00 AM,Canada,ES_1115137_DH3523MEW_022020250441707_4842143,No
2545220,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH3524K1W,,810088364440,Portable Dehumidifier,,1.8,33.96,,,,,,,,,06/25/2023 12:00:00 AM,06/28/2023 12:00:00 AM,"United States, Canada",ES_1115137_DH3524K1W_062820230719897_4229519,No
2683970,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH3524KX-S,,810088365690,Portable Dehumidifier,,1.8,33.96,,,,,,,,,10/15/2023 12:00:00 AM,10/18/2023 12:00:00 AM,Canada,ES_1115137_DH3524KX-S_101820230313171_1614392,No
2351984,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,DH5020K,DH5020K,,,Portable Dehumidifier,,1.8,34.88,,,,,,,,,12/30/2019 12:00:00 AM,12/25/2019 12:00:00 AM,United States,ES_1138819_DH5020K_12252019022239_0559552,No
2345964,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifier,DH5020K1G,,,Portable Dehumidifier,,1.8,34.88,,,,,,,,,09/10/2019 12:00:00 AM,09/05/2019 12:00:00 AM,United States,ES_1115137_DH5020K1G_09062019015559_4959828,No
2345965,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifier,DH5020K1GCA,,,Portable Dehumidifier,,1.8,34.88,,,,,,,,,09/10/2019 12:00:00 AM,09/05/2019 12:00:00 AM,"United States, Canada",ES_1115137_DH5020K1GCA_09062019015546_4946066,No
2369454,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifier,DH5021KP1W,,,Portable Dehumidifier,,1.8,49.52,,,,,,,,,11/12/2020 12:00:00 AM,11/12/2020 12:00:00 AM,"United States, Canada",ES_1115137_DH5021KP1W_11122020052817_8897503,No
2383780,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH5022K1W,,819130029610,Portable Dehumidifier,,1.8,35.79,,,,,,,,,08/10/2022 12:00:00 AM,08/11/2022 12:00:00 AM,"United States, Canada",ES_1115137_DH5022K1W_082720210057384_9780946,No
2839200,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH5023KXP,,810088362675,Portable Dehumidifier,,1.8,49.65,,,,,,,,,02/17/2025 12:00:00 AM,02/20/2025 12:00:00 AM,Canada,ES_1115137_DH5023KXP_12082023073906_6341307,No
2683969,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH5024JXP-S,,810088365706,Portable Dehumidifier,,1.8,49.65,,,,,,,,,10/15/2023 12:00:00 AM,10/18/2023 12:00:00 AM,Canada,ES_1115137_DH5024JXP-S_101820230302199_7466985,No
2546256,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH5024K1W,,810088364457,Portable Dehumidifier,,1.8,49.65,,,,,,,,,09/12/2024 12:00:00 AM,09/19/2024 12:00:00 AM,United States,ES_1115137_DH5024K1W_07102023031236_5304566,No
2546257,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH5024KP1G,,810088364464,Portable Dehumidifier,,1.8,49.65,,,,,,,,,09/12/2024 12:00:00 AM,09/19/2024 12:00:00 AM,United States,ES_1115137_DH5024KP1G_071020230312252_7970703,No
2546255,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH5024W1WG,,810088364471,Portable Dehumidifier,,1.8,44.77,,,,,,,,,07/01/2023 12:00:00 AM,07/10/2023 12:00:00 AM,"United States, Canada",ES_1115137_DH5024W1WG_07102023032823_7271265,No
3998254,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH5025KXW,,810088368325,Portable Dehumidifier,,1.8,49.65,,,,,,,,,02/17/2025 12:00:00 AM,02/20/2025 12:00:00 AM,Canada,ES_1115137_DH5025KXW_022020250443834_7083072,No
2345418,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifier,DH-50K1SGPE90,,,Portable Dehumidifier,,1.8,34.88,,,,,,,,,08/30/2019 12:00:00 AM,08/26/2019 12:00:00 AM,"United States, Canada",ES_1115137_DH-50K1SGPE90_08262019070523_3123759,No
2345963,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifier,DH-50K1SGVE90,,,Portable Dehumidifier,,1.8,34.88,,,,,,,,,09/10/2019 12:00:00 AM,09/05/2019 12:00:00 AM,"United States, Canada",ES_1115137_DH-50K1SGVE90_09062019015529_4929968,No
2341717,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH7019K1G,,,Portable Dehumidifier,,1.8,49.52,,,,,,,,,07/30/2019 12:00:00 AM,07/26/2019 12:00:00 AM,"United States, Canada",ES_1115137_DH7019K1G_07292019054943_9383419,No
2345967,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifier,DH7020K1RCA,,,Portable Dehumidifier,,1.8,49.52,,,,,,,,,09/10/2019 12:00:00 AM,09/05/2019 12:00:00 AM,"United States, Canada",ES_1115137_DH7020K1RCA_09062019020048_5248498,No
2352152,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,DH7020KP,DH7020KP,,,Portable Dehumidifier,,1.8,49.52,,,,,,,,,12/30/2019 12:00:00 AM,12/25/2019 12:00:00 AM,United States,ES_1138819_DH7020KP_12252019023047_1047722,No
2365422,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH7021K1W,,819130027272,Portable Dehumidifier,,1.8,49.28,,,,,,,,,08/10/2022 12:00:00 AM,08/12/2022 12:00:00 AM,"United States, Canada",ES_1115137_DH7021K1W_09032020070246_6566514,No
2365423,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH7021KP1G,,819130027289,Portable Dehumidifier,,1.8,49.28,,,,,,,,,08/10/2022 12:00:00 AM,08/12/2022 12:00:00 AM,"United States, Canada",ES_1115137_DH7021KP1G_09032020070329_6609119,No
2365424,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,DH7021W1WG,,819130027296,Portable Dehumidifier,,1.8,49.28,,,,,,,,,08/10/2022 12:00:00 AM,08/12/2022 12:00:00 AM,"United States, Canada",ES_1115137_DH7021W1WG_09032020070406_6646946,No
3354788,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,HD3524,,810088365720,Portable Dehumidifier,,1.8,33.96,,,,,,,,,01/01/2024 12:00:00 AM,01/04/2024 12:00:00 AM,United States,ES_1115137_HD3524_010420240806651_1219488,No
2367588,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,HT5021KP,,,Portable Dehumidifier,,1.8,49.52,,,,,,,,,10/15/2020 12:00:00 AM,10/20/2020 12:00:00 AM,"United States, Canada",ES_1115137_HT5021KP_10202020070825_7705251,No
3721981,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,OSD3525,",,Brand: Hisense",810088368059,Portable Dehumidifier,,1.8,34.92,,,,,,,,,10/28/2024 12:00:00 AM,10/29/2024 12:00:00 AM,United States,ES_1115137_OSD3525_102920240256294_9777830,No
3721986,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,OSD5025,",,Brand: Hisense",810088368066,Portable Dehumidifier,,1.8,49.65,,,,,,,,,10/28/2024 12:00:00 AM,10/29/2024 12:00:00 AM,United States,ES_1115137_OSD5025_102920240258679_6021727,No
3721984,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,OSD5025P,",,Brand: Hisense",810088368073,Portable Dehumidifier,,1.8,49.65,,,,,,,,,10/28/2024 12:00:00 AM,10/29/2024 12:00:00 AM,United States,ES_1115137_OSD5025P_102920240259242_6615714,No
3721983,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,WHD3525,",,Brand: Hisense",810088368233,Portable Dehumidifier,,1.8,34.92,,,,,,,,,10/28/2024 12:00:00 AM,10/29/2024 12:00:00 AM,United States,ES_1115137_WHD3525_102920240257904_8312350,No
3721985,Hisense (Guangdong) Air Conditioning Co. Ltd,Hisense,Dehumidifiers,WHD5025P,",,Brand: Hisense",810088368240,Portable Dehumidifier,,1.8,49.65,,,,,,,,,10/28/2024 12:00:00 AM,10/29/2024 12:00:00 AM,United States,ES_1115137_WHD5025P_10292024025994_5757022,No
3721982,Hisense (Guangdong) Air Conditioning Co. Ltd,Mora,Dehumidifiers,DHMA35,",,Brand: Mora",810088367953,Portable Dehumidifier,,1.8,34.92,,,,,,,,,10/28/2024 12:00:00 AM,10/29/2024 12:00:00 AM,United States,ES_1115137_DHMA35_102920240256703_9779005,No
3629477,Hisense (Guangdong) Air Conditioning Co. Ltd,Mora,Dehumidifiers,DHMA50,,810088367960,Portable Dehumidifier,,1.8,49.65,,,,,,,,,09/12/2024 12:00:00 AM,09/19/2024 12:00:00 AM,United States,ES_1115137_DHMA50_091920240537269_6513275,No
3629476,Hisense (Guangdong) Air Conditioning Co. Ltd,Mora,Dehumidifiers,DHPA50,,810088367977,Portable Dehumidifier,,1.8,49.65,,,,,,,,,09/12/2024 12:00:00 AM,09/19/2024 12:00:00 AM,United States,ES_1115137_DHPA50_091920240537214_8479588,No
2391554,Home Hardware Stores Limited,OMNI MAX,Dehumidifiers,OD22MTWBA1RCM,,822733357950,Portable Dehumidifier,,1.7,22.31,,,,,,,,,11/08/2022 12:00:00 AM,12/09/2022 12:00:00 AM,Canada,ES_1136068_OD22MTWBA1RCM_012120220134784_1817714,No
2391555,Home Hardware Stores Limited,OMNI MAX,Dehumidifiers,OD35MTWBA1RCM,,822733357967,Portable Dehumidifier,,1.9,35.5,,,,,,,,,11/08/2022 12:00:00 AM,12/09/2022 12:00:00 AM,Canada,ES_1136068_OD35MTWBA1RCM_012120220134352_5664201,No
2391556,Home Hardware Stores Limited,OMNI MAX,Dehumidifiers,OD50MTWBA1RCM,,822733357974,Portable Dehumidifier,,1.9,49.66,,,,,,,,,11/08/2022 12:00:00 AM,12/09/2022 12:00:00 AM,Canada,ES_1136068_OD50MTWBA1RCM_012120220134946_8040777,No
3442059,"HONGKONG YOAU INTERNATIONAL TRADE CO.,LTD",UHOME;Shinco,UDZ1-120P,UDZ1-120P,",SDZ1-120P,",762716073661;762716073678,Portable Dehumidifier,,1.8,35,,,,,,,,,01/25/2024 12:00:00 AM,04/19/2024 12:00:00 AM,United States,ES_1150351_UDZ1-120P_04172024093514_8904840,No
3442060,"HONGKONG YOAU INTERNATIONAL TRADE CO.,LTD",UHOME;Shinco,UDZ1-150P/P,UDZ1-150P/P,",SDZ1-150P/P,",762716073654;762716073685,Portable Dehumidifier,,1.8,50,,,,,,,,,01/25/2024 12:00:00 AM,04/19/2024 12:00:00 AM,United States,ES_1150351_UDZ1-150P/P_04172024094154_3351404,No
2400518,HUMIDRY LLC,LUMISYS,OL50D-D024A,OL50D-D024A,,616943024708,Portable Dehumidifier,,2.01,39.51,,,,,,,,,08/01/2022 12:00:00 AM,08/24/2022 12:00:00 AM,"United States, Canada",ES_1147776_OL50D-D024A_08172022094234_3559381,No
2470732,Innovative Dehumidifier Systems Division of Maradyne Corporation,INNOVATIVE,IW-25-5,IW-25-5,,,Portable Dehumidifier,,1.57,20.26,,,,,,,,,04/30/2023 12:00:00 AM,04/20/2023 12:00:00 AM,"United States, Canada",ES_1149017_IW-25-5_04182023091215_6797448,No
2393478,International Refrigeration Products,Sea Breeze,Dehumidifiers,DH450SMB,,,Portable Dehumidifier,,1.9,49.93,,,,,,,,,02/18/2022 12:00:00 AM,03/03/2022 12:00:00 AM,"United States, Canada",ES_1108715_DH450SMB_030320220005473_8873495,No
2393479,International Refrigeration Products,Sea Breeze,Dehumidifiers,DH450SMPB,,,Portable Dehumidifier,,1.9,49.93,,,,,,,,,02/18/2022 12:00:00 AM,03/03/2022 12:00:00 AM,"United States, Canada",ES_1108715_DH450SMPB_030320220006406_4060149,No
2403291,International Refrigeration Products,SEA BREEZE+,Dehumidifiers,DHCUBE35P,,,Portable Dehumidifier,,1.9,35.08,,,,,,,,,10/13/2022 12:00:00 AM,10/19/2022 12:00:00 AM,"United States, Canada",ES_1108715_DHCUBE35P_101920220435662_5003860,No
2403292,International Refrigeration Products,SEA BREEZE+,Dehumidifiers,DHCUBE50,,,Portable Dehumidifier,,1.95,49.58,,,,,,,,,10/13/2022 12:00:00 AM,10/19/2022 12:00:00 AM,"United States, Canada",ES_1108715_DHCUBE50_101920220427910_2182473,No
2403293,International Refrigeration Products,SEA BREEZE+,Dehumidifiers,DHCUBE50P,,,Portable Dehumidifier,,1.95,49.58,,,,,,,,,10/13/2022 12:00:00 AM,10/19/2022 12:00:00 AM,"United States, Canada",ES_1108715_DHCUBE50P_101920220427806_6056439,No
3892593,"IWRE, Inc.",ARTT,RTD22B,RTD22B,,860009811492,Portable Dehumidifier,,1.57,22.96,,,,,,,,,11/25/2024 12:00:00 AM,01/07/2025 12:00:00 AM,United States,ES_1137591_RTD22B_12122024190035_5493127,No
2853522,"IWRE, Inc.",ARTT,RTD35B,RTD35B,,860010486474,Portable Dehumidifier,,1.8,35.67,,,,,,,,,12/15/2023 12:00:00 AM,12/14/2023 12:00:00 AM,United States,ES_1137591_RTD35B_12122023133641_6198846,No
2853521,"IWRE, Inc.",ARTT,RTD50B,RTD50B,",RTD50BP,",,Portable Dehumidifier,,1.8,49.76,,,,,,,,,12/15/2023 12:00:00 AM,12/13/2023 12:00:00 AM,United States,ES_1137591_RTD50B_12122023134432_2964898,No
2349459,JC Global Inc.,Ocean Breeze,Dehumidifiers,OBZ-30DHNE,,,Portable Dehumidifier,,1.8,30.37,,,,,,,,,11/06/2019 12:00:00 AM,11/06/2019 12:00:00 AM,United States,ES_1125950_OBZ-30DHNE_11062019083013_9013357,No
2349460,JC Global Inc.,Ocean Breeze,Dehumidifiers,OBZ-50DHN,,,Portable Dehumidifier,,1.8,50,,,,,,,,,11/06/2019 12:00:00 AM,11/06/2019 12:00:00 AM,United States,ES_1125950_OBZ-50DHN_11062019084014_9614250,No
2398660,JHS INC,AIRGJOB,D025DJ-25PT,D025DJ-25PT,,768488377464;768488377495;768488377556;768488377587;768488377648;768488377679;768488377730;768488377761;768488766008;768488766725;768488766817;768488766909;768488766992;768488767081;768488767173;768488767265;768488767357;768488767449;768488767531;768488767623;768488767715,Portable Dehumidifier,,1.66,24.49,,,,,,,,,07/07/2022 12:00:00 AM,07/19/2022 12:00:00 AM,United States,ES_1144948_D025DJ-25PT_07132022145656_1395074,No
2407931,JHS INC,AIRGJOB,D025DJ-25PT,D025DJ-25PT,,768443243926;768443243957;768443243988;768443244015;768443244046;768443244077;768443244107;768443244138;768443244169;768443244190;768443244220;768443244251;768443244282;768443244312;768443244343;768488766008,Portable Dehumidifier,,1.7,24.93,,,,,,,,,02/15/2023 12:00:00 AM,02/07/2023 12:00:00 AM,United States,ES_1144948_D025DJ-25PT_02032023150441_3615045,No
2398665,JHS INC,AIRGJOB,D025DJ-35PT,D025DJ-35PT,,768488377822;768488377853;768488377914;768488377945;768488378003;768488378034;768488767807;768488767982;768488768163;768488768347;768488768439;768488768521;768488768613;768488768705;768488768798;768488768880;768488768972;768488769061;768488769153;768488769245;768488769337;768488769429;768488769511,Portable Dehumidifier,,1.87,35.63,,,,,,,,,07/07/2022 12:00:00 AM,07/19/2022 12:00:00 AM,United States,ES_1144948_D025DJ-35PT_07132022153004_1010401,No
2407936,JHS INC,AIRGJOB,D025DJ-35PT,D025DJ-35PT,,768443244374;768443244404;768443244435;768443244466;768443244497;768443244527;768443244558;768443244589;768443244619;768443244640;768443244671;768443244701;768443244732;768443244763;768443244794;768488768613,Portable Dehumidifier,,1.91,35.57,,,,,,,,,02/15/2023 12:00:00 AM,02/07/2023 12:00:00 AM,United States,ES_1144948_D025DJ-35PT_02032023152419_9997644,No
2390580,JHS INC,AIRGJOB,D026DJ-50PT,D026DJ-50PT,,768497046009;768497309180;768497309272;768497309364;768497309456;768497309548;768497309630;768497309722;768497309814;768497309906;768497309999,Portable Dehumidifier,,1.8,49.75,,,,,,,,,01/12/2021 12:00:00 AM,01/13/2022 12:00:00 AM,United States,ES_1144948_D026DJ-50PT_01122022134829_9378152,No
2398663,JHS INC,AIRGJOB,D026DJ-50PT,D026DJ-50PT,",D026DJ-50PT-P,",768488378096;768488378126;768488378188;768488378218;768488378270;768488378300;768488769603;768488769696;768488770142;768488770234;768488770326;768488770418;768488770593;768488770685;768488770777;768488770869;768488770951;768488771040;768488771132;768488771224;768488771316;768488771408,Portable Dehumidifier,,1.8,49.75,,,,,,,,,07/07/2022 12:00:00 AM,07/19/2022 12:00:00 AM,United States,ES_1144948_D026DJ-50PT_07132022154459_3848672,No
2507972,JHS INC,AIRGJOB,D026DJ-50PT,D026DJ-50PT,,768443014724;768443014755;768443014786;768443014816;768443014847;768443014878;768443014908;768443014939;768443014960;768443014991;768497046009,Portable Dehumidifier,,1.9,49.72,,,,,,,,,02/15/2023 12:00:00 AM,02/07/2023 12:00:00 AM,United States,ES_1144948_D026DJ-50PT_02032023153840_8826837,No
2507974,JHS INC,AIRGJOB,D026DJ-50PT-P,D026DJ-50PT-P,,768443015028;768443015059;768443015080;768443015110;768443015141;768443015172;768443015202;768443015233;768443015264;768443015295;768443015325;768443015356;768443015387;768443015417;768443015448;768488769603,Portable Dehumidifier,,1.9,49.72,,,,,,,,,02/15/2023 12:00:00 AM,02/07/2023 12:00:00 AM,United States,ES_1144948_D026DJ-50PT-P_02032023153841_8776310,No
2407926,JHS INC,BLACK DECKER,BD22JWA,BD22JWA,,810064694554,Portable Dehumidifier,,1.7,24.93,,,,,,,,,02/15/2023 12:00:00 AM,02/07/2023 12:00:00 AM,United States,ES_1144948_BD22JWA_02032023150441_1576181,No
2407933,JHS INC,BLACK DECKER,BD35JWA,BD35JWA,,810064694561,Portable Dehumidifier,,1.91,35.57,,,,,,,,,02/15/2023 12:00:00 AM,02/07/2023 12:00:00 AM,United States,ES_1144948_BD35JWA_02032023152418_2249704,No
2507969,JHS INC,BLACK DECKER,BD50JWA,BD50JWA,",BD50PJWA,",810064694578;810064694585,Portable Dehumidifier,,1.9,49.72,,,,,,,,,02/15/2023 12:00:00 AM,02/07/2023 12:00:00 AM,United States,ES_1144948_BD50JWA_02032023153840_5127511,No
